Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB  DEBUG
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    2298        0        0   100.0%           93      56196  (2298 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    1537        0        0   100.0%           93      56196  (1537 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    2308        0        0   100.0%           93      56196  (2308 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    2312        0        0   100.0%           93      56196  (2312 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    1482        0        0   100.0%           93      56196  (1482 0 0 0)
    2263        0        0   100.0%           93      56196  (2263 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    2278        0        0   100.0%           93      56196  (2278 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    2300        0        0   100.0%           93      56196  (2300 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1511        2        1    99.9%           93      56196  (1514 1 3 1)
    1476        0        0   100.0%           93      56196  (1476 0 0 0)
    1537        0        0   100.0%           93      56196  (1537 0 0 0)
    2286        0        0   100.0%           93      56196  (2286 0 0 0)
    1482        0        0   100.0%           93      56196  (1482 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    1482        0        0   100.0%           93      56196  (1482 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    2342        0        0   100.0%           93      56196  (2342 0 0 0)
    1511        0        0   100.0%           93      56196  (1511 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1537        0        0   100.0%           93      56196  (1537 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    2295        0        0   100.0%           93      56196  (2295 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    2296        0        0   100.0%           93      56196  (2296 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    1537        0        0   100.0%           93      56196  (1537 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    2295        0        0   100.0%           93      56196  (2295 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    1514        0        0   100.0%           93      56196  (1514 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    2271        0        0   100.0%           93      56196  (2271 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    2285        0        0   100.0%           93      56196  (2285 0 0 0)
    1537        0        0   100.0%           93      56196  (1537 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    2301        0        0   100.0%           93      56196  (2301 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1482        0        0   100.0%           93      56196  (1482 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    1488        0        0   100.0%           93      56196  (1488 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    2289        0        0   100.0%           93      56196  (2289 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1483        0        0   100.0%           93      56196  (1483 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    2303        0        0   100.0%           93      56196  (2303 0 0 0)
    1537        0        0   100.0%           93      56196  (1537 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    2274        0        0   100.0%           93      56196  (2274 0 0 0)
    1537        0        0   100.0%           93      56196  (1537 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    2300        0        0   100.0%           93      56196  (2300 0 0 0)
    1749        0        1   100.0%           93      56196  (1750 1 0 1)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    1497        2        1    99.9%           93      56196  (1500 1 2 0)
    2289        0        0   100.0%           93      56196  (2289 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    1543        1        1    99.9%           93      56196  (1545 1 2 1)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    2310        0        0   100.0%           93      56196  (2310 0 0 0)
    1512        0        0   100.0%           93      56196  (1512 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    2291        0        0   100.0%           93      56196  (2291 0 0 0)
    1537        0        0   100.0%           93      56196  (1537 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    2246        0        0   100.0%           93      56196  (2246 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    2297        0        0   100.0%           93      56196  (2297 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1513        0        0   100.0%           93      56196  (1513 0 0 0)
    2297        0        0   100.0%           93      56196  (2297 0 0 0)
    1537        0        0   100.0%           93      56196  (1537 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    2306        0        4   100.0%           93      56196  (2310 4 2 3)
    1482        0        0   100.0%           93      56196  (1482 0 0 0)
    1537        0        0   100.0%           93      56196  (1537 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    2307        1        0   100.0%           93      56196  (2308 0 1 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    1482        0        0   100.0%           93      56196  (1482 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    2298        0        0   100.0%           93      56196  (2298 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    2302        0        0   100.0%           93      56196  (2302 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    1537        0        0   100.0%           93      56196  (1537 0 0 0)
    2289        0        0   100.0%           93      56196  (2289 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    2284        0        0   100.0%           93      56196  (2284 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    2257        0        0   100.0%           93      56196  (2257 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    2300        0        0   100.0%           93      56196  (2300 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    2279        0        0   100.0%           93      56196  (2279 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    2266        0        0   100.0%           93      56196  (2266 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1537        0        0   100.0%           93      56196  (1537 0 0 0)
    1482        0        0   100.0%           93      56196  (1482 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1475        0        0   100.0%           93      56196  (1475 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    2292        0        0   100.0%           93      56196  (2292 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    2303        0        0   100.0%           93      56196  (2303 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    2291        0        0   100.0%           93      56196  (2291 0 0 0)
    1482        0        0   100.0%           93      56196  (1482 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    2292        0        0   100.0%           93      56196  (2292 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    2295        0        0   100.0%           93      56196  (2295 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    2323        0        0   100.0%           93      56196  (2323 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    2312        0        0   100.0%           93      56196  (2312 0 0 0)
    1482        0        0   100.0%           93      56196  (1482 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    2284        0        0   100.0%           93      56196  (2284 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    2319        0        0   100.0%           93      56196  (2319 0 0 0)
    1514        0        0   100.0%           93      56196  (1514 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1487        0        4   100.0%           93      56196  (1491 4 2 3)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    2321        0        0   100.0%           93      56196  (2321 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1488        0        0   100.0%           93      56196  (1488 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    2294        0        0   100.0%           93      56196  (2294 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    2319        0        0   100.0%           93      56196  (2319 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    2284        0        0   100.0%           93      56196  (2284 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1482        1        1    99.9%           93      56196  (1484 1 2 1)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    2311        0        0   100.0%           93      56196  (2311 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    2259        0        0   100.0%           93      56196  (2259 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1537        0        0   100.0%           93      56196  (1537 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    2281        0        0   100.0%           93      56196  (2281 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    2316        0        0   100.0%           93      56196  (2316 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    1537        0        0   100.0%           93      56196  (1537 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    2312        0        0   100.0%           93      56196  (2312 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    2257        0        0   100.0%           93      56196  (2257 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    1526        0        0   100.0%           93      56196  (1526 0 0 0)
    2298        0        0   100.0%           93      56196  (2298 0 0 0)
    1482        0        0   100.0%           93      56196  (1482 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1537        0        0   100.0%           93      56196  (1537 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    2289        0        0   100.0%           93      56196  (2289 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    1558        0        8   100.0%           93      56196  (1566 8 2 5)
    2301        0        0   100.0%           93      56196  (2301 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    5089        0       12   100.0%           93      56196  (5101 12 4 14)
    1502        0        0   100.0%           93      56196  (1502 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1508        0        0   100.0%           93      56196  (1508 0 0 0)
    6533        0       46   100.0%           93      56196  (6579 46 14 31)
    2300        0        0   100.0%           93      56196  (2300 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    2238        0        0   100.0%           93      56196  (2238 0 0 0)
    1541        0        0   100.0%           93      56196  (1541 0 0 0)
    2321        1       12   100.0%           93      56196  (2334 12 2 1)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    2272        0        0   100.0%           93      56196  (2272 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    2286        0        0   100.0%           93      56196  (2286 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    2352        0        0   100.0%           93      56196  (2352 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    2283        0        0   100.0%           93      56196  (2283 0 0 0)
    1525        1        0    99.9%           93      56196  (1526 0 1 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    3227        0        0   100.0%           93      56196  (3227 0 0 0)
    2309        0        0   100.0%           93      56196  (2309 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    2273        0        0   100.0%           93      56196  (2273 0 0 0)
    1506        1        0    99.9%           93      56196  (1507 0 1 0)
    1482        0        0   100.0%           93      56196  (1482 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    2287        0        0   100.0%           93      56196  (2287 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    1536        2        1    99.9%           93      56196  (1539 1 2 0)
    2295        0        0   100.0%           93      56196  (2295 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    1482        0        0   100.0%           93      56196  (1482 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    2305        0        0   100.0%           93      56196  (2305 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    2292        0        0   100.0%           93      56196  (2292 0 0 0)
    1493        0        4   100.0%           93      56196  (1497 4 2 4)
    1482        0        0   100.0%           93      56196  (1482 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    2282        0        0   100.0%           93      56196  (2282 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1525        0        0   100.0%           93      56196  (1525 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    2294        0        0   100.0%           93      56196  (2294 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1482        0        0   100.0%           93      56196  (1482 0 0 0)
    2340        0        0   100.0%           93      56196  (2340 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    2299        0        0   100.0%           93      56196  (2299 0 0 0)
    1475        0        0   100.0%           93      56196  (1475 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1482        0        0   100.0%           93      56196  (1482 0 0 0)
    2323        0        0   100.0%           93      56196  (2323 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    2314        0        0   100.0%           93      56196  (2314 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    1537        0        0   100.0%           93      56196  (1537 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    2305        0        0   100.0%           93      56196  (2305 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    2287        0        0   100.0%           93      56196  (2287 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    1505        2        1    99.9%           93      56196  (1508 1 2 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    2296        0        0   100.0%           93      56196  (2296 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    2308        0        0   100.0%           93      56196  (2308 0 0 0)
    1537        0        0   100.0%           93      56196  (1537 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    2292        0        0   100.0%           93      56196  (2292 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1500        0        0   100.0%           93      56196  (1500 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    2302        0        0   100.0%           93      56196  (2302 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    2336        0        0   100.0%           93      56196  (2336 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1496        1        1    99.9%           93      56196  (1498 1 2 1)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    2300        0        0   100.0%           93      56196  (2300 0 0 0)
    1482        0        0   100.0%           93      56196  (1482 0 0 0)
    1537        0        0   100.0%           93      56196  (1537 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    2274        0        0   100.0%           93      56196  (2274 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    2281        0        0   100.0%           93      56196  (2281 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    2290        0        0   100.0%           93      56196  (2290 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    2303        2        1    99.9%           93      56196  (2306 1 2 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    1504        0        0   100.0%           93      56196  (1504 0 0 0)
    2328        0        0   100.0%           93      56196  (2328 0 0 0)
    1482        0        0   100.0%           93      56196  (1482 0 0 0)
    1482        0        0   100.0%           93      56196  (1482 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    1486        0        0   100.0%           93      56196  (1486 0 0 0)
    2313        0        0   100.0%           93      56196  (2313 0 0 0)
    2226        0        1   100.0%           93      56196  (2227 1 0 1)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    2320        0        0   100.0%           93      56196  (2320 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    1529        1        1    99.9%           93      56196  (1531 1 2 1)
    1482        0        0   100.0%           93      56196  (1482 0 0 0)
    2283        0        0   100.0%           93      56196  (2283 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    1499        0        0   100.0%           93      56196  (1499 0 0 0)
    2287        0        0   100.0%           93      56196  (2287 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    1537        0        0   100.0%           93      56196  (1537 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    2342        0        0   100.0%           93      56196  (2342 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1509        0        0   100.0%           93      56196  (1509 0 0 0)
    1496        0        0   100.0%           93      56196  (1496 0 0 0)
    2301        0        0   100.0%           93      56196  (2301 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1506        0        0   100.0%           93      56196  (1506 0 0 0)
    1634        0        0   100.0%           93      56196  (1634 0 0 0)
    1523        0        0   100.0%           93      56196  (1523 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    2314        0        0   100.0%           93      56196  (2314 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
    1510        0        0   100.0%           93      56196  (1510 0 0 0)
    2310        1        0   100.0%           93      56196  (2311 0 1 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1489        0        0   100.0%           93      56196  (1489 0 0 0)
    1495        0        0   100.0%           93      56196  (1495 0 0 0)
    1498        0        0   100.0%           93      56196  (1498 0 0 0)
