Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB  DEBUG
    2307        0        0   100.0%           12       1461  (2307 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    2306        0        0   100.0%           12       1461  (2306 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1537        0        0   100.0%           12       1461  (1537 0 0 0)
    2314        0        0   100.0%           12       1461  (2314 0 0 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1501        0        0   100.0%           12       1461  (1501 0 0 0)
    2342        0        0   100.0%           12       1461  (2342 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1549        0        0   100.0%           12       1461  (1549 0 0 0)
    1520        0        0   100.0%           12       1461  (1520 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    2326        0        0   100.0%           12       1461  (2326 0 0 0)
    1516        1        1    99.9%           12       1461  (1518 1 1 0)
    1549        0        0   100.0%           12       1461  (1549 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    2354        0        0   100.0%           12       1461  (2354 0 0 0)
    1549        0        0   100.0%           12       1461  (1549 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1537        0        0   100.0%           12       1461  (1537 0 0 0)
    1524        0        0   100.0%           12       1461  (1524 0 0 0)
    2312        0        0   100.0%           12       1461  (2312 0 0 0)
    1524        0        0   100.0%           12       1461  (1524 0 0 0)
    1537        0        0   100.0%           12       1461  (1537 0 0 0)
    4300        0       11   100.0%           12       1461  (4311 11 6 54)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    2313        0        0   100.0%           12       1461  (2313 0 0 0)
    1549        0        0   100.0%           12       1461  (1549 0 0 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    1529        0        5   100.0%           12       1461  (1534 5 2 2)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    2323        0        0   100.0%           12       1461  (2323 0 0 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1525        0        0   100.0%           12       1461  (1525 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    2314        0        0   100.0%           12       1461  (2314 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1521        0        0   100.0%           12       1461  (1521 0 0 0)
    2311        0        0   100.0%           12       1461  (2311 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    2289        0        0   100.0%           12       1461  (2289 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1518        1        1    99.9%           12       1461  (1520 1 2 1)
    1497        0        0   100.0%           12       1461  (1497 0 0 0)
    1549        0        0   100.0%           12       1461  (1549 0 0 0)
    2309        0        0   100.0%           12       1461  (2309 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    1537        0        0   100.0%           12       1461  (1537 0 0 0)
    2316        0        0   100.0%           12       1461  (2316 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    2320        0        0   100.0%           12       1461  (2320 0 0 0)
    1490        0        0   100.0%           12       1461  (1490 0 0 0)
    1501        0        0   100.0%           12       1461  (1501 0 0 0)
    1539        1        0    99.9%           12       1461  (1540 0 1 0)
    1537        0        0   100.0%           12       1461  (1537 0 0 0)
    2318        0        0   100.0%           12       1461  (2318 0 0 0)
    1497        0        0   100.0%           12       1461  (1497 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1537        0        0   100.0%           12       1461  (1537 0 0 0)
    2310        0        0   100.0%           12       1461  (2310 0 0 0)
    1525        0        0   100.0%           12       1461  (1525 0 0 0)
    1537        0        0   100.0%           12       1461  (1537 0 0 0)
    1520        0        0   100.0%           12       1461  (1520 0 0 0)
    1497        0        0   100.0%           12       1461  (1497 0 0 0)
    2304        0        0   100.0%           12       1461  (2304 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1509        2        1    99.9%           12       1461  (1512 1 2 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    2322        0        0   100.0%           12       1461  (2322 0 0 0)
    1524        0        0   100.0%           12       1461  (1524 0 0 0)
    1525        0        0   100.0%           12       1461  (1525 0 0 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    1524        0        0   100.0%           12       1461  (1524 0 0 0)
    2308        0        0   100.0%           12       1461  (2308 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1524        0        0   100.0%           12       1461  (1524 0 0 0)
    2338        0        0   100.0%           12       1461  (2338 0 0 0)
    1497        0        0   100.0%           12       1461  (1497 0 0 0)
    1525        0        0   100.0%           12       1461  (1525 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    2310        0        0   100.0%           12       1461  (2310 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    2324        0        0   100.0%           12       1461  (2324 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1537        0        0   100.0%           12       1461  (1537 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    2293        0        0   100.0%           12       1461  (2293 0 0 0)
    1537        0        0   100.0%           12       1461  (1537 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1549        0        0   100.0%           12       1461  (1549 0 0 0)
    2312        0        0   100.0%           12       1461  (2312 0 0 0)
    1497        0        0   100.0%           12       1461  (1497 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1497        0        0   100.0%           12       1461  (1497 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    2286        0        0   100.0%           12       1461  (2286 0 0 0)
    1537        0        0   100.0%           12       1461  (1537 0 0 0)
    1501        0        0   100.0%           12       1461  (1501 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    2304        0        0   100.0%           12       1461  (2304 0 0 0)
    1497        0        0   100.0%           12       1461  (1497 0 0 0)
    1524        0        0   100.0%           12       1461  (1524 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    2307        0        0   100.0%           12       1461  (2307 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1497        0        0   100.0%           12       1461  (1497 0 0 0)
    1537        0        0   100.0%           12       1461  (1537 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    3063        0        1   100.0%           12       1461  (3064 1 0 1)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1501        0        0   100.0%           12       1461  (1501 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1501        0        0   100.0%           12       1461  (1501 0 0 0)
    2322        1        1   100.0%           12       1461  (2324 1 2 1)
    1506        0        0   100.0%           12       1461  (1506 0 0 0)
    1497        0        0   100.0%           12       1461  (1497 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1525        0        0   100.0%           12       1461  (1525 0 0 0)
    2321        0        0   100.0%           12       1461  (2321 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1523        0        0   100.0%           12       1461  (1523 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1500        0        0   100.0%           12       1461  (1500 0 0 0)
    2302        0        0   100.0%           12       1461  (2302 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1508        0        0   100.0%           12       1461  (1508 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    2293        0        0   100.0%           12       1461  (2293 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    1497        0        0   100.0%           12       1461  (1497 0 0 0)
    2282        0        0   100.0%           12       1461  (2282 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    1500        0        0   100.0%           12       1461  (1500 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    2295        0        0   100.0%           12       1461  (2295 0 0 0)
    1527        1        0    99.9%           12       1461  (1528 0 1 0)
    1501        0        0   100.0%           12       1461  (1501 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    2342        0        0   100.0%           12       1461  (2342 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    1501        0        0   100.0%           12       1461  (1501 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    2306        0        0   100.0%           12       1461  (2306 0 0 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    1501        0        0   100.0%           12       1461  (1501 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    2315        0        0   100.0%           12       1461  (2315 0 0 0)
    1495        0        4   100.0%           12       1461  (1499 4 2 3)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1525        0        0   100.0%           12       1461  (1525 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    2327        0        0   100.0%           12       1461  (2327 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1497        0        0   100.0%           12       1461  (1497 0 0 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    2349        0        0   100.0%           12       1461  (2349 0 0 0)
    1485        0        0   100.0%           12       1461  (1485 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    1524        0        0   100.0%           12       1461  (1524 0 0 0)
    2299        0        0   100.0%           12       1461  (2299 0 0 0)
    1549        0        0   100.0%           12       1461  (1549 0 0 0)
    1524        0        0   100.0%           12       1461  (1524 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    1525        0        0   100.0%           12       1461  (1525 0 0 0)
    2327        0        0   100.0%           12       1461  (2327 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    1501        0        0   100.0%           12       1461  (1501 0 0 0)
    2292        0        0   100.0%           12       1461  (2292 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    1524        0        0   100.0%           12       1461  (1524 0 0 0)
    1525        0        0   100.0%           12       1461  (1525 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    2311        0        0   100.0%           12       1461  (2311 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1497        0        0   100.0%           12       1461  (1497 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1524        0        0   100.0%           12       1461  (1524 0 0 0)
    2316        0        0   100.0%           12       1461  (2316 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1549        0        0   100.0%           12       1461  (1549 0 0 0)
    1537        0        0   100.0%           12       1461  (1537 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    2325        0        0   100.0%           12       1461  (2325 0 0 0)
    1537        0        0   100.0%           12       1461  (1537 0 0 0)
    1501        0        0   100.0%           12       1461  (1501 0 0 0)
    1497        0        0   100.0%           12       1461  (1497 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    2293        0        0   100.0%           12       1461  (2293 0 0 0)
    1497        0        0   100.0%           12       1461  (1497 0 0 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    1525        0        0   100.0%           12       1461  (1525 0 0 0)
    2324        0        0   100.0%           12       1461  (2324 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    2323        0        0   100.0%           12       1461  (2323 0 0 0)
    1549        0        0   100.0%           12       1461  (1549 0 0 0)
    1497        0        0   100.0%           12       1461  (1497 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    2295        0        0   100.0%           12       1461  (2295 0 0 0)
    1537        0        0   100.0%           12       1461  (1537 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    1525        0        0   100.0%           12       1461  (1525 0 0 0)
    2304        0        0   100.0%           12       1461  (2304 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    2302        0        0   100.0%           12       1461  (2302 0 0 0)
    1525        0        0   100.0%           12       1461  (1525 0 0 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    1549        0        0   100.0%           12       1461  (1549 0 0 0)
    1524        2        0    99.9%           12       1461  (1526 0 2 0)
    2312        0        0   100.0%           12       1461  (2312 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1537        0        0   100.0%           12       1461  (1537 0 0 0)
    2309        0        0   100.0%           12       1461  (2309 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1501        0        0   100.0%           12       1461  (1501 0 0 0)
    2306        0        0   100.0%           12       1461  (2306 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    2296        0        0   100.0%           12       1461  (2296 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1497        0        0   100.0%           12       1461  (1497 0 0 0)
    2326        0        0   100.0%           12       1461  (2326 0 0 0)
    1537        0        0   100.0%           12       1461  (1537 0 0 0)
    1501        0        0   100.0%           12       1461  (1501 0 0 0)
    1524        2        1    99.9%           12       1461  (1527 1 2 0)
    1524        0        0   100.0%           12       1461  (1524 0 0 0)
    2313        0        0   100.0%           12       1461  (2313 0 0 0)
    1501        0        0   100.0%           12       1461  (1501 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    2314        0        0   100.0%           12       1461  (2314 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1499        0        0   100.0%           12       1461  (1499 0 0 0)
    2316        0        0   100.0%           12       1461  (2316 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1525        0        0   100.0%           12       1461  (1525 0 0 0)
    1525        0        0   100.0%           12       1461  (1525 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    2277        0        0   100.0%           12       1461  (2277 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    1525        0        0   100.0%           12       1461  (1525 0 0 0)
    2339        0        0   100.0%           12       1461  (2339 0 0 0)
    1521        0        0   100.0%           12       1461  (1521 0 0 0)
    1524        0        0   100.0%           12       1461  (1524 0 0 0)
    1501        0        0   100.0%           12       1461  (1501 0 0 0)
    1515        0        0   100.0%           12       1461  (1515 0 0 0)
    2261        0        0   100.0%           12       1461  (2261 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1515        0        0   100.0%           12       1461  (1515 0 0 0)
    3078        0        0   100.0%           12       1461  (3078 0 0 0)
    1525        0        0   100.0%           12       1461  (1525 0 0 0)
    1525        0        0   100.0%           12       1461  (1525 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    2318        0        0   100.0%           12       1461  (2318 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1524        0        0   100.0%           12       1461  (1524 0 0 0)
    2325        0        0   100.0%           12       1461  (2325 0 0 0)
    1537        0        0   100.0%           12       1461  (1537 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    4294        0       12   100.0%           12       1461  (4306 12 5 52)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    2315        0        0   100.0%           12       1461  (2315 0 0 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1514        0        5   100.0%           12       1461  (1519 5 2 2)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    2316        0        0   100.0%           12       1461  (2316 0 0 0)
    1521        0        0   100.0%           12       1461  (1521 0 0 0)
    1524        0        0   100.0%           12       1461  (1524 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    2300        0        0   100.0%           12       1461  (2300 0 0 0)
    1537        0        0   100.0%           12       1461  (1537 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1549        0        0   100.0%           12       1461  (1549 0 0 0)
    1501        0        0   100.0%           12       1461  (1501 0 0 0)
    2347        0        0   100.0%           12       1461  (2347 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    2288        0        0   100.0%           12       1461  (2288 0 0 0)
    1501        0        0   100.0%           12       1461  (1501 0 0 0)
    1549        0        0   100.0%           12       1461  (1549 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    1524        0        0   100.0%           12       1461  (1524 0 0 0)
    2307        0        0   100.0%           12       1461  (2307 0 0 0)
    1501        0        0   100.0%           12       1461  (1501 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1525        0        0   100.0%           12       1461  (1525 0 0 0)
    1497        0        0   100.0%           12       1461  (1497 0 0 0)
    2299        0        0   100.0%           12       1461  (2299 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1525        0        0   100.0%           12       1461  (1525 0 0 0)
    1500        2        1    99.9%           12       1461  (1503 1 2 0)
    1497        0        0   100.0%           12       1461  (1497 0 0 0)
    2313        1        0   100.0%           12       1461  (2314 0 1 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1497        0        0   100.0%           12       1461  (1497 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    2328        0        0   100.0%           12       1461  (2328 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    2297        0        0   100.0%           12       1461  (2297 0 0 0)
    1502        0        0   100.0%           12       1461  (1502 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    1524        0        0   100.0%           12       1461  (1524 0 0 0)
    2284        0        0   100.0%           12       1461  (2284 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    2325        0        0   100.0%           12       1461  (2325 0 0 0)
    1501        0        0   100.0%           12       1461  (1501 0 0 0)
    1549        0        0   100.0%           12       1461  (1549 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    2281        0        0   100.0%           12       1461  (2281 0 0 0)
    1537        0        0   100.0%           12       1461  (1537 0 0 0)
    1549        0        0   100.0%           12       1461  (1549 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    2354        0        0   100.0%           12       1461  (2354 0 0 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    1551        0        0   100.0%           12       1461  (1551 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    2314        0        0   100.0%           12       1461  (2314 0 0 0)
    1525        0        0   100.0%           12       1461  (1525 0 0 0)
    1501        0        0   100.0%           12       1461  (1501 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1497        0        0   100.0%           12       1461  (1497 0 0 0)
    2325        0        0   100.0%           12       1461  (2325 0 0 0)
    1525        0        0   100.0%           12       1461  (1525 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1524        0        0   100.0%           12       1461  (1524 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    2304        0        0   100.0%           12       1461  (2304 0 0 0)
    1501        0        0   100.0%           12       1461  (1501 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    2318        0        0   100.0%           12       1461  (2318 0 0 0)
    1501        0        0   100.0%           12       1461  (1501 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1546        0        0   100.0%           12       1461  (1546 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    2313        0        0   100.0%           12       1461  (2313 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    2285        0        0   100.0%           12       1461  (2285 0 0 0)
    1525        0        0   100.0%           12       1461  (1525 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    2307        0        0   100.0%           12       1461  (2307 0 0 0)
    1537        0        0   100.0%           12       1461  (1537 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    2317        0        0   100.0%           12       1461  (2317 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    2326        0        0   100.0%           12       1461  (2326 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1524        0        0   100.0%           12       1461  (1524 0 0 0)
    1549        0        0   100.0%           12       1461  (1549 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    2320        0        0   100.0%           12       1461  (2320 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    2296        0        0   100.0%           12       1461  (2296 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    2309        0        0   100.0%           12       1461  (2309 0 0 0)
    1520        0        0   100.0%           12       1461  (1520 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    2335        0        0   100.0%           12       1461  (2335 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    2269        0        0   100.0%           12       1461  (2269 0 0 0)
    1513        0        0   100.0%           12       1461  (1513 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1511        0        0   100.0%           12       1461  (1511 0 0 0)
    1514        0        0   100.0%           12       1461  (1514 0 0 0)
    2302        0        0   100.0%           12       1461  (2302 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    2318        0        0   100.0%           12       1461  (2318 0 0 0)
    1508        0        4   100.0%           12       1461  (1512 4 2 3)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1518        0        0   100.0%           12       1461  (1518 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    2302        0        0   100.0%           12       1461  (2302 0 0 0)
    1510        0        0   100.0%           12       1461  (1510 0 0 0)
    1549        0        0   100.0%           12       1461  (1549 0 0 0)
    1537        0        0   100.0%           12       1461  (1537 0 0 0)
    1499        0        0   100.0%           12       1461  (1499 0 0 0)
    2298        0        0   100.0%           12       1461  (2298 0 0 0)
    1504        0        0   100.0%           12       1461  (1504 0 0 0)
    1500        0        0   100.0%           12       1461  (1500 0 0 0)
